order_item_id,order_id,book_id,book_title,book_author,quantity,price_at_time,total_price
13886,3041,94,The Invisible Bridge,Julie Orringer,3,21.51,64.53
13887,3041,66,The Sun and Her Flowers,Rupi Kaur,1,14.64,14.64
13888,3041,60,Good to Great,Jim Collins,2,20.58,41.16
13889,3042,2,To Kill a Mockingbird,Harper Lee,3,22.19,66.57
13890,3042,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,3,16.44,49.32
13891,3042,18,Ender's Game,Orson Scott Card,1,12.6,12.6
13892,3042,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,1,18.83,18.83
13893,3043,35,And Then There Were None,Agatha Christie,2,16.95,33.9
13894,3043,95,The Song of Achilles,Madeline Miller,3,14.27,42.81
13895,3043,11,1984,George Orwell,1,14.77,14.77
13896,3043,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,3,14.5,43.5
13897,3043,99,Such a Fun Age,Kiley Reid,2,14.1,28.2
13898,3043,51,The Hunger Games,Suzanne Collins,3,13.95,41.85
13899,3043,28,Sense and Sensibility,Jane Austen,3,14.1,42.3
13900,3044,86,"Where Are You Going, Bernadette",Maria Semple,2,12.85,25.7
13901,3044,72,Treasure Island,Robert Louis Stevenson,2,12.97,25.94
13902,3044,22,The Hobbit,J.R.R. Tolkien,3,13.46,40.38
13903,3045,91,Normal People,Sally Rooney,2,15.47,30.94
13904,3045,14,Brave New World,Aldous Huxley,3,15.98,47.94
13905,3046,31,Me Before You,Jojo Moyes,1,15.56,15.56
13906,3046,5,Moby Dick,Herman Melville,1,14.88,14.88
13907,3046,16,The Martian,Andy Weir,1,19.07,19.07
13908,3046,86,"Where Are You Going, Bernadette",Maria Semple,1,18.04,18.04
13909,3046,8,The Brothers Karamazov,Fyodor Dostoevsky,3,23.71,71.13
13910,3047,51,The Hunger Games,Suzanne Collins,3,16.49,49.47
13911,3047,76,The Kite Runner,Khaled Hosseini,1,15.92,15.92
13912,3047,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,1,18.16,18.16
13913,3047,14,Brave New World,Aldous Huxley,2,18.44,36.88
13914,3047,61,A Brief History of Time,Stephen Hawking,1,16.69,16.69
13915,3047,12,Dune,Frank Herbert,2,18.02,36.04
13916,3048,54,The Perks of Being a Wallflower,Stephen Chbosky,2,10.52,21.04
13917,3048,16,The Martian,Andy Weir,3,19.89,59.67
13918,3048,57,Man's Search for Meaning,Viktor E. Frankl,1,15.11,15.11
13919,3048,33,Gone Girl,Gillian Flynn,2,14.33,28.66
13920,3048,50,It,Stephen King,1,17.78,17.78
13921,3048,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,1,9.87,9.87
13922,3049,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,2,14.28,28.56
13923,3049,93,The Invisible Life of Addie LaRue,V.E. Schwab,3,20.01,60.03
13924,3049,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,3,15.79,47.37
13925,3049,97,The Poppy War,R.F. Kuang,1,15.64,15.64
13926,3049,53,Divergent,Veronica Roth,3,14.5,43.5
13927,3049,36,The Silent Patient,Alex Michaelides,3,21.28,63.84
13928,3050,66,The Sun and Her Flowers,Rupi Kaur,3,16.93,50.79
13929,3050,36,The Silent Patient,Alex Michaelides,3,18.09,54.27
13930,3050,31,Me Before You,Jojo Moyes,2,14.46,28.92
13931,3050,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,3,11.51,34.53
13932,3051,70,War and Peace,Leo Tolstoy,2,22.5,45.0
13933,3051,61,A Brief History of Time,Stephen Hawking,2,16.63,33.26
13934,3051,39,Educated,Tara Westover,2,17.44,34.88
13935,3051,54,The Perks of Being a Wallflower,Stephen Chbosky,1,15.24,15.24
13936,3051,4,One Hundred Years of Solitude,Gabriel García Márquez,1,18.66,18.66
13937,3052,42,Atomic Habits,James Clear,3,18.86,56.58
13938,3052,65,The Complete Poems of Emily Dickinson,Emily Dickinson,3,16.42,49.26
13939,3052,64,Leaves of Grass,Walt Whitman,3,18.36,55.08
13940,3052,45,The Pillars of the Earth,Ken Follett,2,20.03,40.06
13941,3052,35,And Then There Were None,Agatha Christie,2,14.97,29.94
13942,3052,47,The Shining,Stephen King,3,19.43,58.29
13943,3052,98,The Vanishing Half,Brit Bennett,2,19.42,38.84
13944,3052,75,Into the Wild,Jon Krakauer,2,13.92,27.84
13945,3053,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,2,18.31,36.62
13946,3054,83,Klara and the Sun,Kazuo Ishiguro,2,25.32,50.64
13947,3055,61,A Brief History of Time,Stephen Hawking,2,13.11,26.22
13948,3055,86,"Where Are You Going, Bernadette",Maria Semple,1,17.64,17.64
13949,3055,75,Into the Wild,Jon Krakauer,3,16.82,50.46
13950,3055,45,The Pillars of the Earth,Ken Follett,3,23.61,70.83
13951,3055,43,The Book Thief,Markus Zusak,1,18.37,18.37
13952,3055,37,The Murder of Roger Ackroyd,Agatha Christie,1,12.91,12.91
13953,3056,77,Life of Pi,Yann Martel,3,17.73,53.19
13954,3056,4,One Hundred Years of Solitude,Gabriel García Márquez,3,17.94,53.82
13955,3057,8,The Brothers Karamazov,Fyodor Dostoevsky,3,24.29,72.87
13956,3057,5,Moby Dick,Herman Melville,3,16.16,48.48
13957,3057,9,Wuthering Heights,Emily Brontë,1,13.62,13.62
13958,3057,23,A Game of Thrones,George R.R. Martin,1,21.68,21.68
13959,3057,60,Good to Great,Jim Collins,2,16.61,33.22
13960,3057,71,Anna Karenina,Leo Tolstoy,2,23.53,47.06
13961,3058,2,To Kill a Mockingbird,Harper Lee,2,19.1,38.2
13962,3059,14,Brave New World,Aldous Huxley,2,13.39,26.78
13963,3059,43,The Book Thief,Markus Zusak,2,19.06,38.12
13964,3059,54,The Perks of Being a Wallflower,Stephen Chbosky,1,14.97,14.97
13965,3059,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,1,17.91,17.91
13966,3059,83,Klara and the Sun,Kazuo Ishiguro,2,27.48,54.96
13967,3059,9,Wuthering Heights,Emily Brontë,1,11.11,11.11
13968,3059,94,The Invisible Bridge,Julie Orringer,2,20.53,41.06
13969,3060,47,The Shining,Stephen King,3,15.67,47.01
13970,3060,2,To Kill a Mockingbird,Harper Lee,1,17.25,17.25
13971,3060,54,The Perks of Being a Wallflower,Stephen Chbosky,3,10.44,31.32
13972,3060,48,Dracula,Bram Stoker,3,11.62,34.86
13973,3060,4,One Hundred Years of Solitude,Gabriel García Márquez,1,14.04,14.04
13974,3060,25,The Way of Kings,Brandon Sanderson,1,24.62,24.62
13975,3060,91,Normal People,Sally Rooney,2,17.94,35.88
13976,3060,23,A Game of Thrones,George R.R. Martin,2,17.17,34.34
13977,3061,2,To Kill a Mockingbird,Harper Lee,3,21.91,65.73
13978,3061,16,The Martian,Andy Weir,3,14.68,44.04
13979,3061,83,Klara and the Sun,Kazuo Ishiguro,1,27.77,27.77
13980,3061,89,Project Hail Mary,Andy Weir,3,20.42,61.26
13981,3061,17,Neuromancer,William Gibson,3,18.81,56.43
13982,3062,16,The Martian,Andy Weir,3,17.22,51.66
13983,3062,67,The Divine Comedy,Dante Alighieri,3,17.41,52.23
13984,3062,94,The Invisible Bridge,Julie Orringer,2,21.87,43.74
13985,3063,34,The Da Vinci Code,Dan Brown,3,21.18,63.54
13986,3063,66,The Sun and Her Flowers,Rupi Kaur,2,15.86,31.72
13987,3063,60,Good to Great,Jim Collins,1,15.47,15.47
13988,3063,46,Cold Mountain,Charles Frazier,3,18.81,56.43
13989,3063,13,Foundation,Isaac Asimov,2,16.28,32.56
13990,3064,96,Big Little Lies,Liane Moriarty,1,19.03,19.03
13991,3064,15,Fahrenheit 451,Ray Bradbury,3,13.85,41.55
13992,3064,52,The Fault in Our Stars,John Green,1,15.65,15.65
13993,3064,45,The Pillars of the Earth,Ken Follett,2,18.66,37.32
13994,3064,4,One Hundred Years of Solitude,Gabriel García Márquez,3,16.63,49.89
13995,3064,90,The Thursday Murder Club,Richard Osman,1,20.33,20.33
13996,3064,42,Atomic Habits,James Clear,2,16.04,32.08
13997,3064,98,The Vanishing Half,Brit Bennett,2,20.51,41.02
13998,3065,87,The Midnight Library,Matt Haig,2,21.91,43.82
13999,3065,71,Anna Karenina,Leo Tolstoy,1,18.8,18.8
14000,3065,84,The Handmaid's Tale,Margaret Atwood,1,16.54,16.54
14001,3065,5,Moby Dick,Herman Melville,3,16.12,48.36
14002,3065,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,3,15.26,45.78
14003,3065,98,The Vanishing Half,Brit Bennett,1,18.64,18.64
14004,3066,50,It,Stephen King,2,21.98,43.96
14005,3066,17,Neuromancer,William Gibson,1,14.45,14.45
14006,3066,47,The Shining,Stephen King,1,18.7,18.7
14007,3066,13,Foundation,Isaac Asimov,1,12.34,12.34
14008,3066,82,Circe,Madeline Miller,3,20.62,61.86
14009,3067,33,Gone Girl,Gillian Flynn,3,16.82,50.46
14010,3067,9,Wuthering Heights,Emily Brontë,2,10.7,21.4
14011,3067,60,Good to Great,Jim Collins,3,18.43,55.29
14012,3067,78,The Alchemist,Paulo Coelho,2,15.24,30.48
14013,3067,29,Outlander,Diana Gabaldon,2,18.08,36.16
14014,3067,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,3,16.43,49.29
14015,3067,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,2,13.66,27.32
14016,3067,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,2,20.99,41.98
14017,3068,79,The Time Traveler's Wife,Audrey Niffenegger,2,13.89,27.78
14018,3068,18,Ender's Game,Orson Scott Card,1,16.03,16.03
14019,3068,15,Fahrenheit 451,Ray Bradbury,3,12.92,38.76
14020,3068,78,The Alchemist,Paulo Coelho,3,13.22,39.66
14021,3068,14,Brave New World,Aldous Huxley,3,17.56,52.68
14022,3069,59,The Lean Startup,Eric Ries,1,17.87,17.87
14023,3069,90,The Thursday Murder Club,Richard Osman,1,14.45,14.45
14024,3069,18,Ender's Game,Orson Scott Card,1,17.59,17.59
14025,3069,62,The Selfish Gene,Richard Dawkins,2,18.83,37.66
14026,3069,4,One Hundred Years of Solitude,Gabriel García Márquez,3,15.01,45.03
14027,3070,44,All Quiet on the Western Front,Erich Maria Remarque,1,16.45,16.45
14028,3070,24,The Name of the Wind,Patrick Rothfuss,3,16.21,48.63
14029,3070,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,1,20.59,20.59
14030,3071,89,Project Hail Mary,Andy Weir,1,21.61,21.61
14031,3071,12,Dune,Frank Herbert,2,13.92,27.84
14032,3071,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,3,13.38,40.14
14033,3071,86,"Where Are You Going, Bernadette",Maria Semple,1,14.35,14.35
14034,3071,41,Becoming,Michelle Obama,1,20.89,20.89
14035,3071,84,The Handmaid's Tale,Margaret Atwood,1,14.75,14.75
14036,3072,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,3,12.99,38.97
14037,3072,54,The Perks of Being a Wallflower,Stephen Chbosky,1,10.79,10.79
14038,3072,62,The Selfish Gene,Richard Dawkins,1,14.15,14.15
14039,3072,91,Normal People,Sally Rooney,3,19.1,57.3
14040,3072,10,The Odyssey,Homer,3,13.42,40.26
14041,3072,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,2,15.42,30.84
14042,3072,4,One Hundred Years of Solitude,Gabriel García Márquez,1,18.97,18.97
14043,3072,66,The Sun and Her Flowers,Rupi Kaur,3,13.19,39.57
14044,3073,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,1,13.01,13.01
14045,3073,18,Ender's Game,Orson Scott Card,2,17.42,34.84
14046,3073,24,The Name of the Wind,Patrick Rothfuss,2,19.37,38.74
14047,3073,44,All Quiet on the Western Front,Erich Maria Remarque,2,17.86,35.72
14048,3074,63,The Code Breaker,Walter Isaacson,2,21.77,43.54
14049,3074,13,Foundation,Isaac Asimov,3,17.62,52.86
14050,3074,94,The Invisible Bridge,Julie Orringer,1,16.97,16.97
14051,3075,55,Meditations,Marcus Aurelius,2,11.8,23.6
14052,3075,7,Jane Eyre,Charlotte Brontë,3,15.67,47.01
14053,3075,99,Such a Fun Age,Kiley Reid,2,17.71,35.42
14054,3075,86,"Where Are You Going, Bernadette",Maria Semple,2,15.6,31.2
14055,3076,47,The Shining,Stephen King,1,19.84,19.84
14056,3076,18,Ender's Game,Orson Scott Card,2,13.7,27.4
14057,3076,65,The Complete Poems of Emily Dickinson,Emily Dickinson,1,17.97,17.97
14058,3077,28,Sense and Sensibility,Jane Austen,1,12.54,12.54
14059,3077,67,The Divine Comedy,Dante Alighieri,1,19.85,19.85
14060,3077,83,Klara and the Sun,Kazuo Ishiguro,2,26.1,52.2
14061,3078,23,A Game of Thrones,George R.R. Martin,1,20.56,20.56
14062,3078,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,3,12.44,37.32
14063,3078,11,1984,George Orwell,3,12.48,37.44
14064,3078,33,Gone Girl,Gillian Flynn,2,16.74,33.48
14065,3078,96,Big Little Lies,Liane Moriarty,3,18.7,56.1
14066,3078,52,The Fault in Our Stars,John Green,3,14.26,42.78
14067,3078,59,The Lean Startup,Eric Ries,1,21.69,21.69
14068,3078,58,Think and Grow Rich,Napoleon Hill,3,16.14,48.42
14069,3079,25,The Way of Kings,Brandon Sanderson,2,23.93,47.86
14070,3080,75,Into the Wild,Jon Krakauer,1,15.12,15.12
14071,3081,17,Neuromancer,William Gibson,1,19.14,19.14
14072,3081,11,1984,George Orwell,2,11.27,22.54
14073,3081,100,Anxious People,Fredrik Backman,3,15.51,46.53
14074,3081,88,The Power,Naomi Alderman,1,17.83,17.83
14075,3081,92,The Guest List,Lucy Foley,3,16.12,48.36
14076,3081,62,The Selfish Gene,Richard Dawkins,3,16.72,50.16
14077,3081,42,Atomic Habits,James Clear,3,15.55,46.65
14078,3082,77,Life of Pi,Yann Martel,2,14.43,28.86
14079,3082,78,The Alchemist,Paulo Coelho,3,15.05,45.15
14080,3082,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,2,16.49,32.98
14081,3082,30,The Notebook,Nicholas Sparks,3,13.26,39.78
14082,3083,69,Les Misérables,Victor Hugo,1,22.65,22.65
14083,3083,64,Leaves of Grass,Walt Whitman,3,13.98,41.94
14084,3083,47,The Shining,Stephen King,3,13.76,41.28
14085,3083,13,Foundation,Isaac Asimov,2,17.71,35.42
14086,3084,60,Good to Great,Jim Collins,3,18.07,54.21
14087,3084,86,"Where Are You Going, Bernadette",Maria Semple,1,12.93,12.93
14088,3084,90,The Thursday Murder Club,Richard Osman,3,17.21,51.63
14089,3084,91,Normal People,Sally Rooney,1,16.78,16.78
14090,3084,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,2,9.79,19.58
14091,3084,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,3,15.02,45.06
14092,3085,25,The Way of Kings,Brandon Sanderson,3,25.84,77.52
14093,3085,27,Pride and Prejudice,Jane Austen,2,11.83,23.66
14094,3085,43,The Book Thief,Markus Zusak,1,15.18,15.18
14095,3085,57,Man's Search for Meaning,Viktor E. Frankl,1,15.6,15.6
14096,3085,62,The Selfish Gene,Richard Dawkins,2,16.89,33.78
14097,3085,4,One Hundred Years of Solitude,Gabriel García Márquez,3,17.65,52.95
14098,3086,61,A Brief History of Time,Stephen Hawking,3,14.56,43.68
14099,3086,83,Klara and the Sun,Kazuo Ishiguro,1,21.32,21.32
14100,3086,39,Educated,Tara Westover,2,21.87,43.74
14101,3087,22,The Hobbit,J.R.R. Tolkien,2,14.59,29.18
14102,3087,100,Anxious People,Fredrik Backman,3,15.84,47.52
14103,3087,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,1,21.32,21.32
14104,3087,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,1,15.42,15.42
14105,3087,55,Meditations,Marcus Aurelius,2,15.42,30.84
14106,3087,52,The Fault in Our Stars,John Green,1,15.96,15.96
14107,3088,27,Pride and Prejudice,Jane Austen,2,10.2,20.4
14108,3088,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,3,18.89,56.67
14109,3088,24,The Name of the Wind,Patrick Rothfuss,3,14.7,44.1
14110,3088,33,Gone Girl,Gillian Flynn,1,14.87,14.87
14111,3088,37,The Murder of Roger Ackroyd,Agatha Christie,1,15.65,15.65
14112,3088,3,The Catcher in the Rye,J.D. Salinger,3,17.58,52.74
14113,3089,94,The Invisible Bridge,Julie Orringer,2,17.44,34.88
14114,3089,56,The Republic,Plato,2,16.18,32.36
14115,3089,3,The Catcher in the Rye,J.D. Salinger,1,13.65,13.65
14116,3089,61,A Brief History of Time,Stephen Hawking,3,16.46,49.38
14117,3089,29,Outlander,Diana Gabaldon,1,21.17,21.17
14118,3089,53,Divergent,Veronica Roth,1,13.14,13.14
14119,3090,17,Neuromancer,William Gibson,1,18.71,18.71
14120,3091,86,"Where Are You Going, Bernadette",Maria Semple,3,14.06,42.18
14121,3092,59,The Lean Startup,Eric Ries,3,15.76,47.28
14122,3092,46,Cold Mountain,Charles Frazier,2,14.69,29.38
14123,3092,22,The Hobbit,J.R.R. Tolkien,1,13.99,13.99
14124,3092,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1,15.99,15.99
14125,3093,27,Pride and Prejudice,Jane Austen,2,12.55,25.1
14126,3094,32,The Girl with the Dragon Tattoo,Stieg Larsson,2,17.43,34.86
14127,3095,36,The Silent Patient,Alex Michaelides,1,16.81,16.81
14128,3095,28,Sense and Sensibility,Jane Austen,2,12.2,24.4
14129,3096,95,The Song of Achilles,Madeline Miller,3,15.08,45.24
14130,3096,52,The Fault in Our Stars,John Green,2,16.62,33.24
14131,3096,73,Robinson Crusoe,Daniel Defoe,2,12.41,24.82
14132,3096,83,Klara and the Sun,Kazuo Ishiguro,1,26.45,26.45
14133,3097,51,The Hunger Games,Suzanne Collins,2,13.66,27.32
14134,3097,92,The Guest List,Lucy Foley,1,13.85,13.85
14135,3098,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,3,17.53,52.59
14136,3099,65,The Complete Poems of Emily Dickinson,Emily Dickinson,1,15.77,15.77
14137,3099,60,Good to Great,Jim Collins,1,17.08,17.08
14138,3099,55,Meditations,Marcus Aurelius,1,16.43,16.43
14139,3099,94,The Invisible Bridge,Julie Orringer,2,22.4,44.8
14140,3100,4,One Hundred Years of Solitude,Gabriel García Márquez,1,12.91,12.91
14141,3100,99,Such a Fun Age,Kiley Reid,1,18.74,18.74
14142,3100,57,Man's Search for Meaning,Viktor E. Frankl,2,13.66,27.32
14143,3100,17,Neuromancer,William Gibson,3,18.08,54.24
14144,3101,72,Treasure Island,Robert Louis Stevenson,2,10.24,20.48
14145,3101,66,The Sun and Her Flowers,Rupi Kaur,2,17.54,35.08
14146,3101,24,The Name of the Wind,Patrick Rothfuss,2,20.2,40.4
14147,3102,69,Les Misérables,Victor Hugo,3,20.35,61.05
14148,3103,93,The Invisible Life of Addie LaRue,V.E. Schwab,2,25.23,50.46
14149,3103,66,The Sun and Her Flowers,Rupi Kaur,1,15.04,15.04
14150,3103,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,2,19.83,39.66
14151,3103,63,The Code Breaker,Walter Isaacson,2,27.2,54.4
14152,3103,48,Dracula,Bram Stoker,2,12.12,24.24
14153,3103,11,1984,George Orwell,2,14.42,28.84
14154,3104,18,Ender's Game,Orson Scott Card,1,16.32,16.32
14155,3104,54,The Perks of Being a Wallflower,Stephen Chbosky,2,15.36,30.72
14156,3104,65,The Complete Poems of Emily Dickinson,Emily Dickinson,1,21.84,21.84
14157,3104,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1,15.59,15.59
14158,3104,97,The Poppy War,R.F. Kuang,3,18.86,56.58
14159,3104,68,Don Quixote,Miguel de Cervantes,1,25.89,25.89
14160,3104,79,The Time Traveler's Wife,Audrey Niffenegger,3,14.96,44.88
14161,3104,71,Anna Karenina,Leo Tolstoy,3,22.94,68.82
14162,3105,69,Les Misérables,Victor Hugo,2,27.37,54.74
14163,3106,95,The Song of Achilles,Madeline Miller,3,17.94,53.82
14164,3106,64,Leaves of Grass,Walt Whitman,1,19.9,19.9
14165,3106,74,The Adventures of Tom Sawyer,Mark Twain,3,12.77,38.31
14166,3106,59,The Lean Startup,Eric Ries,3,20.4,61.2
14167,3107,24,The Name of the Wind,Patrick Rothfuss,3,20.29,60.87
14168,3107,82,Circe,Madeline Miller,1,18.4,18.4
14169,3107,12,Dune,Frank Herbert,1,14.27,14.27
14170,3108,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,1,16.08,16.08
14171,3109,28,Sense and Sensibility,Jane Austen,3,10.86,32.58
14172,3110,28,Sense and Sensibility,Jane Austen,2,12.1,24.2
14173,3110,9,Wuthering Heights,Emily Brontë,2,13.76,27.52
14174,3110,80,Where the Crawdads Sing,Delia Owens,3,18.84,56.52
14175,3110,24,The Name of the Wind,Patrick Rothfuss,3,16.32,48.96
14176,3110,92,The Guest List,Lucy Foley,2,14.33,28.66
14177,3110,54,The Perks of Being a Wallflower,Stephen Chbosky,1,10.48,10.48
14178,3110,10,The Odyssey,Homer,1,18.34,18.34
14179,3110,3,The Catcher in the Rye,J.D. Salinger,2,19.52,39.04
14180,3111,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,2,14.71,29.42
14181,3112,60,Good to Great,Jim Collins,1,21.47,21.47
14182,3112,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,1,17.03,17.03
14183,3112,66,The Sun and Her Flowers,Rupi Kaur,2,14.43,28.86
14184,3112,24,The Name of the Wind,Patrick Rothfuss,2,16.6,33.2
14185,3113,33,Gone Girl,Gillian Flynn,1,19.01,19.01
14186,3113,92,The Guest List,Lucy Foley,3,13.52,40.56
14187,3113,54,The Perks of Being a Wallflower,Stephen Chbosky,1,14.18,14.18
14188,3113,94,The Invisible Bridge,Julie Orringer,3,15.89,47.67
14189,3113,77,Life of Pi,Yann Martel,1,16.68,16.68
14190,3113,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,2,19.63,39.26
14191,3114,68,Don Quixote,Miguel de Cervantes,2,19.59,39.18
14192,3114,100,Anxious People,Fredrik Backman,1,14.11,14.11
14193,3114,55,Meditations,Marcus Aurelius,2,13.06,26.12
14194,3114,12,Dune,Frank Herbert,3,17.0,51.0
14195,3115,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,3,12.2,36.6
14196,3115,67,The Divine Comedy,Dante Alighieri,1,17.57,17.57
14197,3115,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,3,16.75,50.25
14198,3115,99,Such a Fun Age,Kiley Reid,1,17.98,17.98
14199,3115,93,The Invisible Life of Addie LaRue,V.E. Schwab,3,18.07,54.21
14200,3115,73,Robinson Crusoe,Daniel Defoe,1,14.91,14.91
14201,3115,92,The Guest List,Lucy Foley,1,13.43,13.43
14202,3115,90,The Thursday Murder Club,Richard Osman,3,19.95,59.85
14203,3116,57,Man's Search for Meaning,Viktor E. Frankl,2,13.77,27.54
14204,3116,28,Sense and Sensibility,Jane Austen,3,15.42,46.26
14205,3116,58,Think and Grow Rich,Napoleon Hill,1,17.74,17.74
14206,3116,5,Moby Dick,Herman Melville,1,16.69,16.69
14207,3116,14,Brave New World,Aldous Huxley,1,15.47,15.47
14208,3116,1,The Great Gatsby,F. Scott Fitzgerald,2,10.9,21.8
14209,3116,23,A Game of Thrones,George R.R. Martin,3,18.06,54.18
14210,3116,74,The Adventures of Tom Sawyer,Mark Twain,1,13.93,13.93
14211,3117,45,The Pillars of the Earth,Ken Follett,2,23.33,46.66
14212,3117,71,Anna Karenina,Leo Tolstoy,3,17.47,52.41
14213,3117,53,Divergent,Veronica Roth,1,17.8,17.8
14214,3117,42,Atomic Habits,James Clear,3,17.83,53.49
14215,3117,66,The Sun and Her Flowers,Rupi Kaur,3,12.55,37.65
14216,3117,91,Normal People,Sally Rooney,1,20.02,20.02
14217,3118,12,Dune,Frank Herbert,1,15.93,15.93
14218,3118,48,Dracula,Bram Stoker,3,13.2,39.6
14219,3118,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,3,16.66,49.98
14220,3118,16,The Martian,Andy Weir,1,19.8,19.8
14221,3118,17,Neuromancer,William Gibson,3,13.11,39.33
14222,3118,97,The Poppy War,R.F. Kuang,3,16.6,49.8
14223,3118,92,The Guest List,Lucy Foley,2,18.65,37.3
14224,3119,62,The Selfish Gene,Richard Dawkins,1,15.9,15.9
